gender;income_type;education;age_group;dob_years;family_status;children;education_id;family_status_id;debt;total_income;years_employed;purpose;total_income_group
M;employee;secondary education;adult;45;married;0;1;0;0;19180,665;17,46264487;housing transactions;income less than 20000
F;employee;secondary education;older adult;52;married;0;1;0;0;13266,093;4,607300134;getting an education;income less than 20000
M;employee;bachelor's degree;adult;49;married;0;0;0;0;32727,192;2,396857706;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;47;civil partnership;1;1;1;0;23853,232;2,548174163;wedding ceremony;income between 20k to 39k
F;employee;bachelor's degree;young adult;29;civil partnership;0;0;1;0;33916,081;4,415261651;wedding ceremony;income between 20k to 39k
F;business;secondary education;young adult;29;civil partnership;1;1;1;0;45845,418;4,685315983;housing transactions;income between 40k to 79k
F;business;secondary education;older adult;51;married;0;1;0;0;23026,168;7,283523514;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;44;married;0;1;0;0;26973,822;4,43243933;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;52;married;0;1;0;0;12036,133;8,54123876;real estate transactions;income less than 20000
F;employee;secondary education;adult;40;divorced;2;1;3;0;22483,81513;6,944397103;housing transactions;income between 20k to 39k
M;business;secondary education;adult;48;married;2;1;0;0;34557,671;7,913840339;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;59;married;0;1;0;0;14942,653;11,52497246;housing transactions;income less than 20000
F;retiree;bachelor's degree;elder;68;married;0;0;0;0;25778,003;13,0891977;real estate transactions;income between 20k to 39k
M;employee;bachelor's degree;young adult;29;unmarried;2;0;4;0;42662,719;7,878080953;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;37;married;2;1;0;1;12853,455;0,400001817;purchase of a car;income less than 20000
F;retiree;secondary education;elder;66;widow / widower;0;1;2;0;9830,631;5,685003931;purchase of a car;income less than 20000
M;employee;primary education;adult;35;civil partnership;0;3;1;1;19810,253;15,1752431;getting an education;income less than 20000
F;retiree;secondary education;older adult;57;unmarried;0;1;4;0;14483,766;11,01817613;getting an education;income less than 20000
M;business;secondary education;young adult;25;civil partnership;2;1;1;0;52852,559;5,329799113;wedding ceremony;income between 40k to 79k
F;employee;secondary education;adult;44;married;0;1;0;0;7659,414;4,058290802;real estate transactions;income less than 20000
F;employee;secondary education;older adult;64;married;0;1;0;0;25730,322;23,64819212;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;46;civil partnership;1;1;1;0;19562,113;7,46841253;wedding ceremony;income less than 20000
F;employee;secondary education;young adult;23;civil partnership;1;1;1;1;19676,94839;3,47748038;purchase of a car;income less than 20000
F;employee;secondary education;adult;44;civil partnership;0;1;1;0;22483,81513;6,944397103;real estate transactions;income between 20k to 39k
F;retiree;secondary education;elder;66;married;0;1;0;0;19613,38657;8,624553578;housing transactions;income less than 20000
M;business;secondary education;adult;44;married;1;1;0;0;33180,058;5,240144324;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;33;married;2;1;0;0;36971,018;11,00395939;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;56;widow / widower;0;1;2;0;25986,582;5,412764368;purchase of a car;income between 20k to 39k
F;employee;bachelor's degree;older adult;63;married;0;0;0;0;16492,483;25,99473489;purchase of a car;income less than 20000
M;business;secondary education;older adult;50;married;0;1;0;1;13098,098;2,404513476;getting an education;income less than 20000
F;employee;secondary education;adult;45;married;0;1;0;0;16738,258;26,99937963;purchase of a car;income less than 20000
M;employee;secondary education;adult;47;married;0;1;0;1;22886,818;3,788670749;housing transactions;income between 20k to 39k
F;employee;secondary education;young adult;28;married;0;1;0;0;13778,763;3,57248711;housing transactions;income less than 20000
F;employee;secondary education;adult;44;married;1;1;0;0;24550,335;1,947071003;housing transactions;income between 20k to 39k
M;business;secondary education;adult;35;married;0;1;0;0;25677,319;2,756822066;getting an education;income between 20k to 39k
F;employee;secondary education;adult;46;civil partnership;1;1;1;0;16450,615;12,1032975;getting an education;income less than 20000
F;employee;secondary education;older adult;56;married;0;1;0;0;21341,368;10,07018611;housing transactions;income between 20k to 39k
F;retiree;secondary education;elder;65;married;0;1;0;0;27041,489;13,87926719;housing transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;36;civil partnership;4;0;1;0;53603,948;6,083245931;wedding ceremony;income between 40k to 79k
F;business;secondary education;young adult;27;civil partnership;0;1;1;0;18021,287;2,423413418;purchase of a car;income less than 20000
F;employee;bachelor's degree;adult;43;married;0;0;0;0;32531,739;2,030485698;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;45;married;0;1;0;1;22941,339;1,292500811;housing transactions;income between 20k to 39k
F;business;secondary education;adult;44;married;1;1;0;0;17783,56;2,966572467;purchase of a car;income less than 20000
F;employee;bachelor's degree;young adult;28;married;0;0;0;0;37693,333;3,927073358;real estate transactions;income between 20k to 39k
M;employee;secondary education;adult;33;civil partnership;1;1;1;0;35680,26;0,984093082;wedding ceremony;income between 20k to 39k
M;employee;secondary education;older adult;53;married;0;1;0;1;27903,376;2,324892236;housing transactions;income between 20k to 39k
F;employee;primary education;adult;49;civil partnership;2;3;1;0;31052,373;0,711608645;real estate transactions;income between 20k to 39k
F;civil servant;secondary education;young adult;25;unmarried;2;1;4;0;10087,689;4,615694419;getting an education;income less than 20000
F;retiree;secondary education;elder;66;married;0;1;0;0;14875,842;5,479698996;real estate transactions;income less than 20000
F;employee;secondary education;adult;36;divorced;2;1;3;1;7205,312;20,22307433;housing transactions;income less than 20000
F;business;secondary education;older adult;61;married;0;1;0;0;22119,802;2,195916453;real estate transactions;income between 20k to 39k
F;civil servant;secondary education;young adult;22;unmarried;0;1;4;0;20428,472;0,611957336;real estate transactions;income between 20k to 39k
M;civil servant;bachelor's degree;young adult;28;married;0;0;0;0;41777,794;2,510475992;housing transactions;income between 40k to 79k
F;retiree;secondary education;older adult;63;widow / widower;0;1;2;0;16320,201;12,46561522;housing transactions;income less than 20000
M;business;secondary education;adult;49;married;0;1;0;0;25005,113;21,40806089;real estate transactions;income between 20k to 39k
F;retiree;secondary education;adult;44;married;0;1;0;0;7593,277;7,894371451;getting an education;income less than 20000
M;employee;secondary education;adult;33;civil partnership;1;1;1;1;28311,78747;5,836026168;housing transactions;income between 20k to 39k
M;business;secondary education;adult;35;married;0;1;0;1;52070,544;1,422867869;getting an education;income between 40k to 79k
M;employee;secondary education;adult;39;married;2;1;0;0;17821,678;1,843265122;real estate transactions;income less than 20000
F;retiree;secondary education;older adult;61;married;0;1;0;0;23356,514;9,650225528;getting an education;income between 20k to 39k
M;civil servant;secondary education;adult;34;unmarried;0;1;4;0;32340,031;2,029375154;housing transactions;income between 20k to 39k
M;employee;bachelor's degree;young adult;21;unmarried;0;0;4;0;31132,98177;3,246749727;purchase of a car;income between 20k to 39k
M;business;bachelor's degree;adult;35;married;0;0;0;0;49691,913;8,867933083;purchase of a car;income between 40k to 79k
F;employee;bachelor's degree;older adult;55;married;0;0;0;0;67747,647;15,0257979;real estate transactions;income between 40k to 79k
F;employee;secondary education;older adult;63;widow / widower;0;1;2;0;23801,9593;9,798180175;purchase of a car;income between 20k to 39k
M;business;bachelor's degree;adult;34;civil partnership;1;0;1;0;49087,23537;5,115715537;wedding ceremony;income between 40k to 79k
F;retiree;secondary education;older adult;56;civil partnership;0;1;1;1;21037,5562;9,413129869;wedding ceremony;income between 20k to 39k
M;business;secondary education;older adult;64;married;0;1;0;0;36433,019;3,889907097;housing transactions;income between 20k to 39k
M;civil servant;bachelor's degree;adult;42;married;0;0;0;0;51312,148;21,08178036;real estate transactions;income between 40k to 79k
M;employee;secondary education;young adult;29;married;0;1;0;0;25068,895;6,240815157;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;55;divorced;0;1;3;0;14827,787;14,31089095;real estate transactions;income less than 20000
M;employee;primary education;young adult;27;married;0;3;0;0;23678,277;8,054962779;real estate transactions;income between 20k to 39k
F;employee;secondary education;elder;69;widow / widower;0;1;2;0;22096,04991;10,4628988;purchase of a car;income between 20k to 39k
F;business;secondary education;older adult;50;married;0;1;0;0;39926,249;2,795924727;real estate transactions;income between 20k to 39k
F;business;secondary education;adult;42;unmarried;1;1;4;0;28052,577;3,95685137;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;43;widow / widower;0;1;2;0;23806,413;0,608989887;purchase of a car;income between 20k to 39k
F;employee;bachelor's degree;young adult;28;married;0;0;0;0;46482,459;7,036144602;getting an education;income between 40k to 79k
M;business;secondary education;older adult;57;married;0;1;0;0;36846,741;3,270125244;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;32;unmarried;1;1;4;0;35330,446;11,0298332;purchase of a car;income between 20k to 39k
F;employee;secondary education;young adult;26;married;1;1;0;1;38322,404;0,93767091;real estate transactions;income between 20k to 39k
M;employee;bachelor's degree;adult;43;married;0;0;0;0;66728,287;10,1576919;housing transactions;income between 40k to 79k
F;business;secondary education;adult;48;married;1;1;0;0;21062,978;11,70281703;purchase of a car;income between 20k to 39k
F;employee;bachelor's degree;adult;30;divorced;0;0;3;1;56618,244;3,966479613;real estate transactions;income between 40k to 79k
F;employee;secondary education;adult;32;married;1;1;0;0;12761,093;4,278392129;purchase of a car;income less than 20000
F;employee;secondary education;adult;46;married;1;1;0;0;8767,534;0,798513847;real estate transactions;income less than 20000
F;employee;secondary education;adult;33;unmarried;2;1;4;0;15763,615;0,578992072;purchase of a car;income less than 20000
F;employee;secondary education;adult;37;married;0;1;0;0;25029,511;4,989977838;purchase of a car;income between 20k to 39k
M;employee;secondary education;older adult;53;civil partnership;0;1;1;0;30931,02;3,122586893;housing transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;36;unmarried;0;0;4;0;22190,587;0,96338045;real estate transactions;income between 20k to 39k
F;employee;secondary education;elder;65;widow / widower;0;1;2;0;17264,987;3,998365542;getting an education;income less than 20000
M;employee;secondary education;young adult;27;married;0;1;0;0;25943,447;6,422419151;getting an education;income between 20k to 39k
M;employee;bachelor's degree;young adult;28;civil partnership;0;0;1;0;37649,763;3,53594248;real estate transactions;income between 20k to 39k
